symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
INDHOTEL,Consumer Cyclical,Lodging,652.75,0.65,15.53,19.61,52.55,632.05,702.83,1.24,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move",0.0,,,,Consumer Discretionary,46.0,2.0,48.0,18.99,20.87,15.1,20.7,,,0.57,24.33,8.0,Below 200 DMA,24.95,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move"
RBLBANK,Financial Services,Banks - Regional,323.65,-0.6,59.31,7.5,48.12,315.48,300.5,0.42,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",0.0,,,,Banking,39.0,0.0,39.0,,9.08,40.8,367.9,,,0.5,25.16,3.0,Low volume participation,24.92,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering"
PERSISTENT,Technology,Information Technology Services,5066.3,2.47,13.87,22.95,53.93,4963.28,5530.42,1.29,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Strong positive day move",0.0,,,,IT / Technology,42.0,0.0,42.0,6.09,12.24,29.1,12.1,,,0.57,27.57,8.0,Below 200 DMA,24.59,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Strong positive day move"
MANAPPURAM,Financial Services,Credit Services,315.3,3.01,39.55,1.64,63.61,277.39,282.74,0.68,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",0.0,,,,Financial Services,43.0,1.0,44.0,360.19,24.85,151.1,,-20237.74,,0.86,25.16,13.0,"Very high debt, Negative operating cash flow",23.67,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
ASTRAL,Industrials,Building Products & Equipment,1448.9,-6.26,14.97,18.08,33.26,1588.1,1488.01,3.71,Bearish,28.0,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion",0.0,,,,Capital Goods / Infra,68.0,5.0,73.0,6.17,8.17,24.2,18.8,1117.0,479.59,1.0,26.52,13.0,"Below 200 DMA, Sharp daily fall",23.53,Avoid,"Weak but watchable RSI, Near 52W low zone, Strong volume expansion"
TMPV,Consumer Cyclical,Auto Manufacturers,361.2,2.28,22.73,13.79,58.7,336.75,0.0,1.4,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Strong positive day move",0.0,,,,Automobile,25.0,2.0,27.0,70.36,24.29,-11.8,-32.9,13041.0,-19627.63,0.93,24.33,11.0,"Earnings contraction, Negative free cash flow",23.35,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Strong positive day move"
BHARATFORG,Consumer Cyclical,Auto Parts,1857.3,-1.78,68.96,9.13,47.06,1823.05,1481.3,0.69,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",0.0,,,,Automobile,46.0,0.0,46.0,76.47,6.42,17.5,-18.0,1486.64,954.11,1.0,24.33,7.0,Earnings contraction,23.25,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering"
POWERGRID,Utilities,Utilities - Regulated Electric,298.6,0.69,20.78,8.11,37.48,305.61,282.08,1.3,Bearish,43.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Volume expansion, Positive day move",0.0,,,,Energy / Utilities,24.0,0.0,24.0,150.81,33.8,2.7,-0.8,,,0.57,27.3,0.0,,23.24,Avoid,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Volume expansion, Positive day move"
SHRIRAMFIN,Financial Services,Credit Services,927.35,-0.68,64.7,16.3,41.21,975.9,849.39,0.51,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",0.0,,,,Financial Services,50.0,12.0,62.0,276.21,50.11,39.1,29.5,,,0.64,25.16,8.0,Very high debt,23.22,Avoid,"Above 200 DMA, Weak but watchable RSI"
LTF,Financial Services,Credit Services,277.95,-0.29,66.41,15.63,44.85,274.48,271.26,0.8,Bullish,38.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI",0.0,,,,Financial Services,45.0,6.0,51.0,393.44,33.08,29.3,28.2,,,0.57,25.16,8.0,Very high debt,23.12,Avoid,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI"
GAIL,Utilities,Utilities - Regulated Gas,156.12,-2.56,16.2,20.16,41.19,154.59,165.2,1.88,Bullish,38.0,"Above 50 DMA, Weak but watchable RSI, Near 52W low zone, Volume expansion",0.0,,,,Energy / Utilities,46.0,2.0,48.0,27.81,6.7,16.7,97.2,,,0.57,27.3,8.0,Below 200 DMA,22.39,Avoid,"Above 50 DMA, Weak but watchable RSI, Near 52W low zone, Volume expansion"
GRASIM,Basic Materials,Building Materials,2935.2,-0.29,17.32,2.4,62.11,2749.32,2792.4,0.71,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",0.0,,,,Cement / Realty,31.0,0.0,31.0,135.04,2.83,10.5,60.8,-17809.61,-16309.48,1.0,26.88,9.0,"Negative operating cash flow, Negative free cash flow",22.13,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
HAL,Industrials,Aerospace & Defense,4333.2,0.15,24.55,15.01,46.52,4155.1,4387.41,1.09,Bullish,42.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Normal volume support, Positive day move",0.0,,,,Capital Goods / Infra,56.0,0.0,56.0,0.16,27.55,1.8,5.5,10906.38,-14387.13,1.0,26.52,12.0,"Below 200 DMA, Negative free cash flow",22.08,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Normal volume support, Positive day move"
KOTAKBANK,Financial Services,Banks - Regional,381.95,-2.51,10.55,15.72,51.69,376.03,406.77,1.1,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support",0.0,,,,Banking,43.0,0.0,43.0,,28.47,21.0,22.5,,,0.5,25.16,8.0,Below 200 DMA,22.07,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support"
PWL,Consumer Defensive,Education & Training Services,113.34,2.69,45.83,30.03,60.91,98.24,0.0,1.04,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",0.0,,,,General,37.0,2.0,39.0,23.02,-0.58,50.7,,833.24,-1330.85,0.79,24.99,12.0,"Negative net margin, Negative free cash flow",21.65,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move"
TITAN,Consumer Cyclical,Luxury Goods,4102.0,-1.62,24.19,10.92,40.13,4253.74,3923.07,0.5,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone",0.0,,,,Consumer Discretionary,31.0,0.0,31.0,195.0,6.23,29.3,62.8,,,0.57,24.33,0.0,,21.5,Avoid,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone"
MAXHEALTH,Healthcare,Medical Care Facilities,1068.75,0.96,18.36,18.68,68.22,997.91,1090.53,1.26,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move",0.0,,,,Pharma / Healthcare,44.0,2.0,46.0,32.37,17.23,12.2,7.4,1633.32,-224.65,1.0,31.25,12.0,"Below 200 DMA, Negative free cash flow",21.29,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move"
PATANJALI,Consumer Defensive,Packaged Foods,471.1,3.14,7.56,27.39,56.32,468.49,540.89,2.94,Bullish,68.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Strong volume expansion, Strong positive day move",0.0,,,,FMCG / Consumer,46.0,3.0,49.0,21.3,4.52,14.7,45.9,-332.63,-2396.98,1.0,24.99,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",20.9,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Strong volume expansion, Strong positive day move"
SRF,Industrials,Conglomerates,2637.2,-0.1,11.98,20.44,51.96,2543.17,2823.02,0.37,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone",0.0,,,,Capital Goods / Infra,46.0,5.0,51.0,36.2,12.72,31.8,75.6,,,0.57,26.52,11.0,"Below 200 DMA, Low volume participation",20.83,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone"
TATACAP,Financial Services,Asset Management,302.75,-0.07,0.87,17.57,33.67,320.86,0.0,0.65,Bearish,31.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low with stable RSI",0.0,,,,Financial Services,43.0,6.0,49.0,502.93,39.68,40.3,47.2,,,0.57,25.16,8.0,Very high debt,20.67,Avoid,"Above 200 DMA, Weak but watchable RSI, Near 52W low with stable RSI"
LICI,Financial Services,Insurance - Life,803.5,1.53,11.37,16.92,50.91,794.41,855.15,0.62,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",0.0,,,,Financial Services,39.0,0.0,39.0,0.43,6.51,6.8,40.0,,,0.57,25.16,8.0,Below 200 DMA,20.67,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
TENNIND,Consumer Cyclical,Auto Parts,579.15,-2.88,32.21,11.85,43.4,570.65,0.0,0.21,Bullish,38.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI",0.0,,,,Automobile,28.0,2.0,30.0,4.29,10.65,20.8,-1.6,,,0.5,24.33,3.0,Low volume participation,20.65,Avoid,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI"
PETRONET,Energy,Oil & Gas Refining & Marketing,265.15,0.0,12.66,18.77,40.41,272.35,276.86,0.48,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",0.0,,,,Energy / Utilities,78.0,4.0,82.0,10.51,8.99,-23.3,25.3,4750.04,1811.25,1.0,31.24,16.0,"Below 200 DMA, Low volume participation, Revenue contraction",20.64,Avoid,"Weak but watchable RSI, Near 52W low zone"
APLAPOLLO,Basic Materials,Steel,1864.5,-0.61,25.4,18.98,38.58,1979.3,1859.37,0.53,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",0.0,,,,Metals / Mining,29.0,2.0,31.0,9.4,5.23,8.5,11.0,,,0.57,26.88,0.0,,20.63,Avoid,"Above 200 DMA, Weak but watchable RSI"
DIXON,Technology,Consumer Electronics,11048.0,2.49,15.08,40.19,51.89,10692.46,13536.52,0.82,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong positive day move",0.0,,,,IT / Technology,34.0,0.0,34.0,18.46,3.64,21.1,154.6,,,0.57,27.57,8.0,Below 200 DMA,20.54,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong positive day move"
DMART,Consumer Defensive,Discount Stores,4236.0,-1.6,17.67,14.42,40.28,4243.99,4155.21,1.07,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Normal volume support",0.0,,,,General,22.0,2.0,24.0,9.91,4.29,14.9,11.4,,,0.5,24.99,0.0,,20.4,Avoid,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Normal volume support"
ASTERDM,Healthcare,Medical Care Facilities,748.9,-0.84,44.9,2.74,63.86,687.99,641.7,0.23,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Pharma / Healthcare,28.0,2.0,30.0,45.92,6.53,25.0,-81.4,,,0.57,31.25,10.0,"Low volume participation, Earnings contraction",20.19,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ICICIBANK,Financial Services,Banks - Regional,1240.8,-0.82,4.48,16.64,39.87,1281.53,1363.18,2.24,Bearish,31.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion",0.0,,,,Banking,41.0,6.0,47.0,,27.53,11.4,13.8,,,0.64,25.16,8.0,Below 200 DMA,19.97,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion"
AIIL,Financial Services,Capital Markets,496.7,-0.16,24.18,27.28,55.4,467.12,548.26,0.53,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone",0.0,,,,Financial Services,40.0,0.0,40.0,24.59,82.05,14.1,17.5,,,0.57,25.16,8.0,Below 200 DMA,19.77,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone"
FLUOROCHEM,Basic Materials,Specialty Chemicals,3748.1,1.45,28.51,7.38,65.14,3378.38,3480.04,0.49,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",0.0,,,,Chemicals,36.0,2.0,38.0,28.94,11.57,11.7,-43.0,961.0,-479.06,1.0,26.88,14.0,"Low volume participation, Earnings contraction, Negative free cash flow",19.58,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
LTTS,Technology,Information Technology Services,3554.6,0.14,18.09,24.79,49.68,3426.21,3965.15,1.75,Bullish,47.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Volume expansion, Positive day move",0.0,,,,IT / Technology,33.0,0.0,33.0,8.91,11.68,2.6,12.8,,,0.57,27.57,8.0,Below 200 DMA,19.44,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Volume expansion, Positive day move"
HDBFS,Financial Services,Credit Services,675.3,0.03,21.61,24.08,53.36,649.2,722.42,1.54,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move",0.0,,,,Financial Services,45.0,6.0,51.0,484.31,29.79,21.0,32.6,,,0.57,25.16,16.0,"Below 200 DMA, Very high debt",19.37,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move"
SBILIFE,Financial Services,Insurance - Life,1881.4,1.13,9.54,11.63,53.29,1876.34,1923.5,0.84,Bullish,58.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low with stable RSI, Positive day move",0.0,,,,Financial Services,30.0,-4.0,26.0,,2.14,18.8,21.8,,,0.79,25.16,8.0,Below 200 DMA,19.37,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low with stable RSI, Positive day move"
ETERNAL,Consumer Cyclical,Internet Retail,247.21,2.41,16.28,32.91,49.97,241.51,288.48,0.78,Bullish,42.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Strong positive day move",0.0,,,,Consumer Discretionary,35.0,2.0,37.0,14.83,0.64,182.0,233.3,,,0.5,24.33,8.0,Below 200 DMA,19.1,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Strong positive day move"
BHARTIHEXA,Communication Services,Telecom Services,1611.6,0.88,11.97,21.06,65.38,1533.61,1687.46,0.83,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",0.0,,,,Telecom,35.0,0.0,35.0,85.65,19.0,10.9,23.2,,,0.57,23.41,8.0,Below 200 DMA,19.01,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
MUTHOOTFIN,Financial Services,Credit Services,3303.6,0.39,64.36,19.71,42.22,3382.82,3344.78,1.12,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",0.0,,,,Financial Services,64.0,12.0,76.0,393.56,55.5,35.3,38.8,,,0.86,25.16,16.0,"Below 200 DMA, Very high debt",18.87,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move"
GLAXO,Healthcare,Drug Manufacturers - General,2389.4,-0.02,7.75,32.04,46.42,2404.56,2567.99,0.95,Bearish,20.0,"RSI recovering, Near 52W low with stable RSI",0.0,,,,Pharma / Healthcare,47.0,2.0,49.0,1.47,27.01,16.6,15.7,,,0.57,31.25,8.0,Below 200 DMA,18.84,Avoid,"RSI recovering, Near 52W low with stable RSI"
NHPC,Utilities,Utilities - Renewable,79.06,1.74,10.39,12.31,47.59,78.49,79.26,1.06,Bullish,42.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Normal volume support, Positive day move",0.0,,,,Energy / Utilities,35.0,0.0,35.0,113.11,31.09,18.5,2.8,,,0.57,27.3,8.0,Below 200 DMA,18.84,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Normal volume support, Positive day move"
DABUR,Consumer Defensive,Household & Personal Products,452.8,-0.78,12.26,21.11,47.56,447.82,495.76,0.58,Bullish,32.0,"Above 50 DMA, RSI recovering, Near 52W low zone",0.0,,,,FMCG / Consumer,40.0,3.0,43.0,10.91,14.55,10.6,15.3,,,0.57,24.99,8.0,Below 200 DMA,18.8,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone"
PIIND,Basic Materials,Agricultural Inputs,3124.6,0.91,15.73,27.54,57.65,2988.09,3357.26,1.44,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move",0.0,,,,General,55.0,2.0,57.0,3.05,19.67,-12.4,-39.4,474.0,-723.22,1.0,26.88,19.0,"Below 200 DMA, Earnings contraction, Negative free cash flow",18.73,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move"
ITCHOTELS,Consumer Cyclical,Resorts & Casinos,155.84,1.56,13.5,40.43,45.92,156.63,197.65,0.63,Bearish,22.0,"RSI recovering, Near 52W low zone, Positive day move",0.0,,,,Consumer Discretionary,47.0,2.0,49.0,0.63,20.28,14.8,35.9,,,0.57,24.33,8.0,Below 200 DMA,18.3,Avoid,"RSI recovering, Near 52W low zone, Positive day move"
INDIANB,Financial Services,Banks - Regional,817.1,0.88,42.94,18.36,37.74,887.33,818.99,0.75,Bearish,13.0,"Weak but watchable RSI, Positive day move",0.0,,,,Banking,49.0,6.0,55.0,,36.41,10.3,47.5,,,0.64,25.16,8.0,Below 200 DMA,18.27,Avoid,"Weak but watchable RSI, Positive day move"
HDFCAMC,Financial Services,Asset Management,2653.6,1.09,20.31,10.57,47.54,2577.53,2691.12,0.71,Bullish,37.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Positive day move",0.0,,,,Financial Services,41.0,-4.0,37.0,2.36,61.62,13.4,11.8,,,0.57,25.16,8.0,Below 200 DMA,17.97,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Positive day move"
EXIDEIND,Consumer Cyclical,Auto Parts,344.65,0.53,20.09,20.03,50.22,327.4,362.12,0.27,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",0.0,,,,Automobile,38.0,2.0,40.0,11.31,4.95,17.7,28.3,,,0.57,24.33,11.0,"Below 200 DMA, Low volume participation",17.9,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
HINDUNILVR,Consumer Defensive,Household & Personal Products,2232.9,-0.94,10.4,18.17,46.48,2203.51,2384.03,0.64,Bullish,32.0,"Above 50 DMA, RSI recovering, Near 52W low zone",0.0,,,,FMCG / Consumer,37.0,3.0,40.0,3.02,22.64,5.0,8.4,,,0.57,24.99,8.0,Below 200 DMA,17.75,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone"
UNIONBANK,Financial Services,Banks - Regional,158.96,0.04,27.54,22.64,34.39,175.28,158.28,0.36,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",0.0,,,,Banking,22.0,6.0,28.0,,40.46,,,,,0.5,25.16,3.0,Low volume participation,17.57,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move"
TORNTPOWER,Utilities,Utilities - Independent Power Producers,1480.3,-2.84,25.9,18.85,39.18,1529.77,1367.16,0.8,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",0.0,,,,Energy / Utilities,20.0,2.0,22.0,70.89,7.96,2.8,-12.7,,,0.57,27.3,0.0,,17.54,Avoid,"Above 200 DMA, Weak but watchable RSI"
TRENT,Consumer Cyclical,Apparel Retail,4069.6,0.93,24.24,35.0,48.7,3904.96,4384.18,0.5,Bullish,37.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Positive day move",0.0,,,,Consumer Discretionary,34.0,2.0,36.0,36.03,8.64,17.8,20.7,,,0.57,24.33,8.0,Below 200 DMA,17.5,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Positive day move"
TMCV,Consumer Cyclical,Auto Manufacturers,378.65,-0.3,23.62,25.61,34.38,422.01,0.0,1.13,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Normal volume support",0.0,,,,Automobile,46.0,4.0,50.0,44.09,3.61,-37.8,-25.3,14981.0,18473.13,1.0,24.33,12.0,"Revenue contraction, Earnings contraction",17.4,Avoid,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Normal volume support"
PAYTM,Unknown,Unknown,1121.4,1.47,37.09,18.84,49.27,1088.65,1197.18,0.51,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",0.0,,,,IT / Technology,40.0,0.0,40.0,1.07,7.25,27.7,79.9,,,0.5,21.01,8.0,Below 200 DMA,17.15,Avoid,"Above 50 DMA, RSI recovering, Positive day move"
HDFCBANK,Financial Services,Banks - Regional,762.45,-0.81,4.93,25.29,42.86,791.67,925.1,1.21,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support",0.0,,,,Banking,46.0,0.0,46.0,,26.79,16.6,18.1,,,0.64,25.16,8.0,Below 200 DMA,17.12,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support"
JSWINFRA,Industrials,Marine Shipping,266.15,-1.59,14.02,23.74,46.18,263.77,281.63,0.53,Bullish,32.0,"Above 50 DMA, RSI recovering, Near 52W low zone",0.0,,,,Capital Goods / Infra,31.0,5.0,36.0,59.0,26.58,18.1,-10.3,,,0.57,26.52,8.0,Below 200 DMA,16.58,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone"
BANKINDIA,Financial Services,Banks - Regional,138.64,0.3,27.41,22.27,42.26,146.08,140.27,1.07,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",0.0,,,,Banking,46.0,0.0,46.0,,34.99,18.5,80.3,,,0.57,25.16,8.0,Below 200 DMA,16.37,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move"
IOB,Financial Services,Banks - Regional,33.54,0.33,7.5,21.64,40.84,33.88,36.62,0.31,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move",0.0,,,,Banking,46.0,6.0,52.0,,36.56,48.1,45.9,,,0.57,25.16,11.0,"Below 200 DMA, Low volume participation",16.22,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move"
THERMAX,Industrials,Conglomerates,4416.6,0.53,61.03,9.5,60.87,3751.13,3280.73,0.4,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",0.0,,,,Capital Goods / Infra,17.0,0.0,17.0,42.17,5.47,7.1,-83.4,,,0.57,26.52,10.0,"Low volume participation, Earnings contraction",16.18,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
WAAREEENER,Technology,Solar,2998.8,0.04,24.79,22.37,36.24,3123.8,3122.29,0.52,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",0.0,,,,IT / Technology,44.0,0.0,44.0,21.4,12.7,79.2,14.2,,,0.57,27.57,8.0,Below 200 DMA,16.04,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move"
BAJFINANCE,Financial Services,Credit Services,923.55,0.27,17.22,16.23,50.23,902.05,961.8,1.11,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move",0.0,,,,Financial Services,43.0,2.0,45.0,314.83,43.49,26.1,27.2,,,0.57,25.16,16.0,"Below 200 DMA, Very high debt",16.02,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support, Positive day move"
HINDPETRO,Energy,Oil & Gas Refining & Marketing,371.0,3.37,17.33,27.03,48.32,366.2,420.24,0.78,Bullish,42.0,"Above 50 DMA, RSI recovering, Near 52W low zone, Strong positive day move",0.0,,,,Energy / Utilities,25.0,0.0,25.0,85.37,0.36,26.9,,,,0.5,31.24,8.0,Below 200 DMA,15.94,Avoid,"Above 50 DMA, RSI recovering, Near 52W low zone, Strong positive day move"
ITC,Consumer Defensive,Tobacco,310.3,0.05,8.12,27.37,54.91,304.04,358.78,1.05,Bullish,53.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Normal volume support, Positive day move",0.0,,,,FMCG / Consumer,36.0,3.0,39.0,3.29,25.94,-11.1,-16.0,,,0.57,24.99,15.0,"Below 200 DMA, Earnings contraction",15.65,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Normal volume support, Positive day move"
JIOFIN,Financial Services,Asset Management,233.28,0.28,4.47,31.0,42.37,239.64,283.65,0.41,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move",0.0,,,,Financial Services,50.0,0.0,50.0,16.29,55.01,208.2,170.2,,,0.57,25.16,11.0,"Below 200 DMA, Low volume participation",15.52,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Positive day move"
BERGEPAINT,Basic Materials,Specialty Chemicals,507.7,-3.22,29.81,15.52,58.5,455.16,510.16,0.37,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",0.0,,,,Chemicals,37.0,2.0,39.0,9.16,9.91,13.2,28.5,,,0.57,26.88,11.0,"Below 200 DMA, Low volume participation",15.43,Avoid,"Above 50 DMA, Healthy RSI momentum"
SIEMENS,Industrials,Specialty Industrial Machinery,3550.9,0.45,25.65,9.65,46.1,3442.75,3217.52,0.5,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",0.0,,,,Capital Goods / Infra,33.0,0.0,33.0,2.21,9.46,14.6,-36.4,-356.93,,0.79,26.52,12.0,"Earnings contraction, Negative operating cash flow",15.28,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move"
MOTILALOFS,Financial Services,Capital Markets,850.95,2.0,38.39,21.81,58.9,760.44,854.31,0.44,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",0.0,,,,Financial Services,35.0,0.0,35.0,165.8,22.96,23.9,8.7,,,0.57,25.16,11.0,"Below 200 DMA, Low volume participation",15.02,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move"
EICHERMOT,Consumer Cyclical,Auto Manufacturers,6882.5,-0.44,33.57,16.37,39.68,7074.41,6974.55,0.94,Bearish,8.0,Weak but watchable RSI,0.0,,,,Automobile,47.0,2.0,49.0,2.05,23.21,31.5,21.3,,,0.57,24.33,8.0,Below 200 DMA,14.8,Avoid,Weak but watchable RSI
M&M,Consumer Cyclical,Auto Manufacturers,3092.3,0.28,6.78,19.47,44.77,3141.41,3436.03,1.03,Bearish,26.0,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support, Positive day move",0.0,,,,Automobile,36.0,0.0,36.0,125.28,8.61,27.5,33.4,,,0.57,24.33,8.0,Below 200 DMA,14.75,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support, Positive day move"
