symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
APOLLOPIPE,Industrials,Building Products & Equipment,478.19,-0.74,89.94,39.84,46.93,462.27,363.66,0.33,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",98.0,6.1,33.76,59.64,Capital Goods / Infra,44.0,5.0,49.0,15.12,0.68,345.59,329.33,35.19,-116.39,0.93,42.63,7.0,"Low volume participation, Negative free cash flow",51.54,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 76.1% | Currently 91.5% through the range",251.75,794.9,544425.1,180512.0,-2.64,-7.84,-9.28,8.74,41.6,68.92,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.41,Profit Booking Zone,69.29,281.97,496.49,76.08,91.47,80.0% of closes stayed inside the range | Range width 76.1% | Currently 91.5% through the range,0.91,0.58,1.38,1.37,0.67,82.2,123.87,,46.2271,3.3931,11.0,0.084,2771.31,27.81,0.0,20.0,11.0,9.0,4.0,,Negative free cash flow,Strong order-book-driven revenue growth
BUILDPRO,Consumer Cyclical,Home Improvement Retail,1140.73,1.26,80.24,7.85,55.49,1085.45,,0.23,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",43.0,2.75,18.29,,Consumer Discretionary,69.0,4.0,73.0,11.14,1.87,335.27,298.32,89.53,77.53,1.0,36.5,3.0,Low volume participation,51.28,Neutral,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 79.2% of closes stayed inside the range | Range width 53.5% | Currently 100.0% through the range",632.91,1237.96,85138.6,19221.0,-2.64,-7.84,-9.28,5.39,26.13,,"Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",24.42,Profit Booking Zone,74.66,740.91,1137.55,53.53,100.0,79.2% of closes stayed inside the range | Range width 53.5% | Currently 100.0% through the range,23.41,7.96,3.38,1.46,1.0,62.83,60.81,22.9338,,5.5273,40.0,,3015.89,5.34,8.0,20.0,16.0,17.0,8.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
DIAMONDYD,Consumer Defensive,Packaged Foods,1087.1,-1.44,65.06,24.81,60.9,991.8,1036.85,0.37,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",55.0,10.63,1.58,4.44,FMCG / Consumer,59.0,3.0,62.0,6.45,0.57,273.66,199.07,50.47,30.11,1.0,40.52,3.0,Low volume participation,51.03,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 22.7% | Currently 62.0% through the range",658.61,1445.71,132042.65,49277.0,-2.64,-7.84,-9.28,13.27,9.42,13.72,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",24.32,Neutral Range,74.56,952.86,1169.41,22.73,61.99,80.0% of closes stayed inside the range | Range width 22.7% | Currently 62.0% through the range,1.39,1.05,0.99,1.94,1.18,32.88,45.16,241.2448,43.3073,3.937,4.0,0.079,2782.58,28.83,0.0,20.0,15.0,17.0,7.0,,Very high PE,"Low debt, typical of a healthy consumer business"
ATALREAL,Industrials,Engineering & Construction,29.01,-0.14,332.34,8.92,59.04,26.28,24.2,1.18,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",78.0,2.91,13.94,25.1,Capital Goods / Infra,45.0,5.0,50.0,14.21,5.41,306.8,279.12,-19.44,-22.7,0.93,42.63,9.0,"Negative operating cash flow, Negative free cash flow",50.64,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 23.3% | Currently 100.0% through the range",6.71,31.85,4249886.1,4996575.0,-2.64,-7.84,-9.28,5.55,21.78,34.38,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",19.75,Profit Booking Zone,84.29,23.09,28.48,23.34,100.0,80.8% of closes stayed inside the range | Range width 23.3% | Currently 100.0% through the range,6.77,5.46,8.39,5.7,2.67,6.99,13.62,35.1584,,2.3748,,0.536,439.96,14.53,2.0,20.0,17.0,0.0,6.0,,"Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
AZAD,Industrials,Specialty Industrial Machinery,2066.1,4.33,221.62,12.08,52.85,1911.55,1684.96,0.67,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",60.0,-4.07,20.6,22.94,Capital Goods / Infra,54.0,5.0,59.0,31.02,22.04,279.9,285.01,-118.97,-691.45,0.93,42.63,9.0,"Negative operating cash flow, Negative free cash flow",50.54,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 44.3% | Currently 90.7% through the range",642.4,2350.0,419534.9,280203.0,-2.64,-7.84,-9.28,-1.43,28.44,32.22,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",29.01,Profit Booking Zone,79.83,1473.83,2126.71,44.3,90.72,80.0% of closes stayed inside the range | Range width 44.3% | Currently 90.7% through the range,8.69,6.04,28.6,3.27,2.18,24.59,474.32,132.0899,77.1135,12.0451,,0.601,18409.03,92.01,16.0,20.0,15.0,0.0,3.0,,"Negative operating cash flow, Negative free cash flow, Very high PE",Strong order-book-driven revenue growth
ASAL,Consumer Cyclical,Auto Parts,531.7,4.0,113.53,51.42,62.75,477.1,488.22,1.3,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",63.0,3.33,12.58,5.52,Automobile,53.0,2.0,55.0,343.96,3.11,255.64,270.63,58.97,51.86,0.93,36.5,8.0,Very high debt,49.98,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 24.0% | Currently 100.0% through the range | Above upper band on elevated volume",249.0,1094.55,37438.05,48854.0,-2.64,-7.84,-9.28,5.97,20.42,14.8,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",13.95,Breakout Watch,85.24,412.97,512.0,23.98,100.0,80.8% of closes stayed inside the range | Range width 24.0% | Currently 100.0% through the range | Above upper band on elevated volume,76.54,8.25,4.35,0.9,0.56,18.98,124.38,25.9543,,21.4179,,0.515,774.5,27.36,12.0,20.0,0.0,17.0,4.0,Strong ROE,Very high debt,General quality ROE
BLBLIMITED,Financial Services,Capital Markets,17.31,1.52,44.25,67.06,62.86,16.62,15.86,1.05,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move",18.0,1.58,-2.42,4.47,Financial Services,80.0,6.0,86.0,0.21,4.49,167.86,288.82,15.14,14.49,0.93,35.11,5.0,Far from 52W high,49.87,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 28.3% | Currently 94.0% through the range",12.0,52.55,50806.3,53344.0,-2.64,-7.84,-9.28,4.22,5.42,13.75,"Positive 1M return, Positive 6M return",43.0,Profit Booking Zone,80.63,13.68,17.54,28.26,94.02,80.0% of closes stayed inside the range | Range width 28.3% | Currently 94.0% through the range,25.57,24.97,5.71,20.1,13.61,10.4,0.27,3.0849,,0.6482,,0.212,84.48,5.69,13.0,20.0,20.0,17.0,10.0,"Strong ROE, Cash covers debt",,Strong ROE for a leveraged-balance-sheet business
ANANTRAJ,Real Estate,Real Estate - Development,551.29,2.52,590.28,41.67,65.22,492.63,550.56,3.1,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",43.0,6.1,4.23,-4.21,Cement / Realty,66.0,2.0,68.0,11.76,22.18,291.46,286.15,-434.78,-637.5,1.0,36.83,9.0,"Negative operating cash flow, Negative free cash flow",49.82,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 22.3% | Currently 90.9% through the range",79.87,945.21,3015012.6,9361239.0,-2.64,-7.84,-9.28,8.74,12.07,5.07,"Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",20.59,Profit Booking Zone,84.2,458.33,560.65,22.33,90.85,80.0% of closes stayed inside the range | Range width 22.3% | Currently 90.9% through the range,9.62,8.11,24.16,9.75,6.94,899.46,680.55,37.2328,20.7633,3.7684,17.0,0.367,21813.94,31.04,17.0,20.0,20.0,0.0,9.0,Cash covers debt,"Negative operating cash flow, Negative free cash flow",General low-debt support
BBTCL,Consumer Cyclical,Packaging & Containers,209.13,-7.4,73.41,38.87,57.12,191.31,193.32,1.34,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion",63.0,6.36,17.49,0.93,Consumer Discretionary,53.0,0.0,53.0,190.05,3.35,296.54,317.47,29.93,22.13,1.0,36.5,5.0,Sharp daily fall,49.78,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.9% | Currently 100.0% through the range | Above upper band on elevated volume",120.6,342.08,9947.05,13286.0,-2.64,-7.84,-9.28,9.0,25.33,10.21,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",13.95,Breakout Watch,83.08,169.65,200.02,17.9,100.0,80.0% of closes stayed inside the range | Range width 17.9% | Currently 100.0% through the range | Above upper band on elevated volume,15.62,4.7,7.78,1.16,0.65,0.59,251.04,6.7893,,3.6587,42.0,0.046,483.22,41.37,4.0,20.0,2.0,17.0,10.0,,,
DCMNVL,Consumer Cyclical,Textile Manufacturing,155.0,0.53,62.13,47.95,58.77,133.76,140.93,0.18,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",60.0,-2.52,21.18,8.23,Consumer Discretionary,53.0,0.0,53.0,99.9,0.35,276.86,428.18,50.82,39.0,0.93,36.5,3.0,Low volume participation,49.78,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.8% of closes stayed inside the range | Range width 37.8% | Currently 100.0% through the range",95.6,297.8,8798.0,1613.0,-2.64,-7.84,-9.28,0.12,29.02,17.51,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",16.86,Profit Booking Zone,80.01,111.35,153.49,37.85,100.0,80.8% of closes stayed inside the range | Range width 37.8% | Currently 100.0% through the range,1.1,0.49,2.63,1.32,0.58,0.74,327.86,12.1519,,1.0959,,0.976,360.2,28.76,0.0,20.0,6.0,17.0,10.0,,,
BALRAMCHIN,Consumer Defensive,Confectioners,537.4,0.84,79.65,21.27,55.79,513.25,480.28,0.66,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",68.0,1.21,14.19,20.06,General,48.0,0.0,48.0,76.61,6.03,331.27,233.65,599.47,-349.22,1.0,40.52,4.0,Negative free cash flow,49.63,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.6% | Currently 100.0% through the range",299.13,682.6,676638.75,448955.0,-2.64,-7.84,-9.28,3.85,22.03,29.34,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.46,Profit Booking Zone,80.73,420.98,532.91,26.59,100.0,80.0% of closes stayed inside the range | Range width 26.6% | Currently 100.0% through the range,9.15,4.5,9.33,1.13,0.08,0.44,3170.04,35.7061,17.5328,3.1964,1.07,0.349,13856.46,26.26,5.0,20.0,6.0,9.0,8.0,,Negative free cash flow,
ATUL,Basic Materials,Specialty Chemicals,6608.41,-0.67,40.22,31.58,39.33,6652.85,6253.33,2.07,Bearish,38.0,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion",25.0,-3.91,-0.49,13.06,Chemicals,77.0,2.0,79.0,2.94,10.93,294.19,321.74,1022.77,847.9,1.0,40.69,0.0,,49.5,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.9% | Currently 68.8% through the range",4712.93,9658.03,27551.25,56972.0,-2.64,-7.84,-9.28,-1.27,7.35,22.34,"Positive 6M return, 6M Nifty outperformance",50.0,Neutral Range,73.62,5847.02,6954.11,18.93,68.77,80.0% of closes stayed inside the range | Range width 18.9% | Currently 68.8% through the range,10.9,8.58,11.54,3.61,2.85,85.06,183.02,23.925,20.8272,3.0566,46.0,0.196,19017.9,35.05,12.0,20.0,17.0,17.0,11.0,,,General low-debt support
CESC,Utilities,Utilities - Regulated Electric,172.51,0.31,216.67,12.52,48.47,167.26,158.96,0.72,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",35.0,-4.27,13.12,4.94,Energy / Utilities,62.0,0.0,62.0,172.94,8.3,363.68,441.05,4057.49,141.29,1.0,48.41,0.0,,49.46,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 22.8% | Currently 83.6% through the range",54.48,197.2,3048333.7,2180420.0,-2.64,-7.84,-9.28,-1.63,20.96,14.22,"Positive 3M return, Positive 6M return, 3M Nifty outperformance",60.0,Profit Booking Zone,77.16,144.84,177.92,22.84,83.63,80.0% of closes stayed inside the range | Range width 22.8% | Currently 83.6% through the range,12.31,3.32,13.15,0.92,0.85,4208.33,21670.57,12.958,10.43,1.5677,4.05,0.389,19633.02,38.36,10.0,20.0,0.0,17.0,15.0,,,
AYMSYNTEX,Consumer Cyclical,Textile Manufacturing,223.99,0.44,286.19,31.31,53.17,210.79,186.53,0.22,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",60.0,-2.66,12.41,35.1,Consumer Discretionary,50.0,2.0,52.0,31.91,0.48,321.7,342.57,151.17,28.55,0.93,36.5,3.0,Low volume participation,49.42,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 46.4% | Currently 91.5% through the range",58.0,326.11,23985.75,5316.0,-2.64,-7.84,-9.28,-0.02,20.25,44.38,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",16.86,Profit Booking Zone,76.47,157.22,230.22,46.43,91.47,80.0% of closes stayed inside the range | Range width 46.4% | Currently 91.5% through the range,1.11,0.61,2.28,1.15,0.58,4.73,187.83,79.5,,2.5336,,0.417,1494.2,45.27,0.0,20.0,9.0,17.0,4.0,,,General low-debt support
AGARWALEYE,Healthcare,Medical Instruments & Supplies,476.55,-1.0,45.73,16.1,60.09,447.37,470.44,0.84,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",43.0,4.36,6.4,-6.71,Pharma / Healthcare,54.0,2.0,56.0,52.64,6.4,292.57,294.75,518.99,58.41,0.93,43.4,0.0,,49.36,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.0% | Currently 66.0% through the range",327.0,568.0,96017.65,80796.0,-2.64,-7.84,-9.28,7.0,14.24,2.57,"Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",38.0,Neutral Range,75.87,426.06,502.59,17.96,65.98,80.0% of closes stayed inside the range | Range width 18.0% | Currently 66.0% through the range,6.58,3.38,14.1,1.24,1.04,90.55,1066.2,106.457,60.4355,7.9427,,,16096.4,43.61,6.0,20.0,8.0,17.0,3.0,,Very high PE,General low-debt support
BANSALWIRE,Basic Materials,Steel,309.45,0.34,39.08,38.6,50.33,292.15,307.88,0.13,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",43.0,3.36,17.86,-1.13,Metals / Mining,59.0,2.0,61.0,38.77,3.91,300.44,271.95,333.08,100.55,0.93,40.69,3.0,Low volume participation,48.95,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 28.0% | Currently 89.2% through the range",222.5,503.95,117410.6,15617.0,-2.64,-7.84,-9.28,6.0,25.7,8.15,"Positive 1M return, Positive 3M return, 1M Nifty outperformance, 3M Nifty outperformance",35.82,Profit Booking Zone,78.9,247.54,316.92,28.03,89.23,80.0% of closes stayed inside the range | Range width 28.0% | Currently 89.2% through the range,11.25,6.39,6.17,1.64,0.84,2.1,554.66,35.0993,19.1952,3.4791,,0.843,4978.48,22.55,4.0,20.0,11.0,17.0,7.0,,,General low-debt support
BANSWRAS,Consumer Cyclical,Textile Manufacturing,123.23,0.8,35.11,31.96,56.46,115.13,117.22,0.21,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",53.0,1.45,10.15,4.12,Consumer Discretionary,55.0,0.0,55.0,81.21,2.35,290.31,122.89,117.99,20.86,1.0,36.5,3.0,Low volume participation,48.72,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.3% | Currently 100.0% through the range",91.2,181.11,26410.6,5667.0,-2.64,-7.84,-9.28,4.09,17.99,13.4,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",18.6,Profit Booking Zone,81.83,102.35,122.08,19.28,100.0,80.0% of closes stayed inside the range | Range width 19.3% | Currently 100.0% through the range,5.33,2.45,5.83,1.39,0.72,1.6,474.99,10.7624,,0.6841,99.0,-0.085,400.1,56.54,0.0,20.0,6.0,17.0,12.0,,,
CCL,Consumer Defensive,Packaged Foods,1070.5,0.54,132.97,12.07,44.82,1098.7,982.71,0.84,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",50.0,-9.01,5.47,6.42,FMCG / Consumer,66.0,0.0,66.0,56.49,8.71,324.28,287.07,858.29,788.49,1.0,40.52,0.0,,48.68,Neutral,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 19.3% | Currently 72.0% through the range",459.5,1217.5,252921.9,212382.0,-2.64,-7.84,-9.28,-6.37,13.31,15.7,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",31.08,Neutral Range,71.96,939.78,1121.24,19.31,72.04,80.0% of closes stayed inside the range | Range width 19.3% | Currently 72.0% through the range,16.55,8.97,11.35,1.49,0.79,216.52,1324.36,34.5995,23.6669,6.3795,51.0,0.047,14974.89,35.57,14.0,20.0,6.0,17.0,9.0,,,
CRAMC,Financial Services,Asset Management,247.75,0.32,16.77,28.87,52.36,247.63,,0.53,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",8.0,1.39,-0.63,-17.16,Financial Services,84.0,2.0,86.0,2.36,47.96,287.12,286.33,172.28,166.21,0.93,35.11,0.0,,48.62,Neutral,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move, Strong ROE, Positive 1M return, 80.0% of closes stayed inside the range | Range width 29.3% | Currently 23.3% through the range",212.17,348.32,377184.65,199523.0,-2.64,-7.84,-9.28,4.03,7.21,-7.88,Positive 1M return,57.0,Accumulation Zone,74.72,231.91,299.91,29.32,23.29,80.0% of closes stayed inside the range | Range width 29.3% | Currently 23.3% through the range,27.33,24.9,58.1,12.13,,2.19,17.59,23.7352,18.8288,6.9492,1.54,,5182.86,76.6,25.0,20.0,14.0,17.0,8.0,Strong ROE,,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector"
AFIL,Financial Services,Credit Services,10.04,-1.28,156.12,25.07,64.82,9.02,7.53,0.49,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",100.0,11.68,40.62,37.35,Financial Services,50.0,0.0,50.0,118.75,30.07,277.68,307.29,-166.6,-174.54,0.86,35.11,12.0,"Low volume participation, Negative operating cash flow, Negative free cash flow",48.27,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 88.1% | Currently 100.0% through the range",3.92,13.4,1410039.85,686489.0,-2.64,-7.84,-9.28,14.32,48.46,46.63,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.0,Profit Booking Zone,70.45,5.01,9.42,88.12,100.0,80.0% of closes stayed inside the range | Range width 88.1% | Currently 100.0% through the range,9.98,4.53,38.44,1.76,,45.22,503.37,9.3069,,0.9463,,0.84,401.14,100.0,14.0,20.0,6.0,0.0,10.0,,"Negative operating cash flow, Negative free cash flow",
CORONA,Healthcare,Drug Manufacturers - General,1691.24,1.32,27.23,12.77,51.1,1645.59,,0.19,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",25.0,-3.42,5.46,,Pharma / Healthcare,70.0,4.0,74.0,22.07,13.21,309.29,348.56,229.48,55.34,1.0,43.4,3.0,Low volume participation,48.16,Neutral,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Positive 3M return, 3M Nifty outperformance, 78.9% of closes stayed inside the range | Range width 22.1% | Currently 96.7% through the range",1329.32,1938.78,50432.95,9756.0,-2.64,-7.84,-9.28,-0.78,13.3,,"Positive 3M return, 3M Nifty outperformance",60.0,Profit Booking Zone,78.62,1393.3,1701.45,22.12,96.69,78.9% of closes stayed inside the range | Range width 22.1% | Currently 96.7% through the range,24.79,15.36,18.29,0.96,0.62,1.83,164.85,63.9846,39.6564,17.0289,48.0,,,80.82,21.0,20.0,7.0,17.0,5.0,Strong ROE,,"General quality ROE, General low-debt support"
AVADHSUGAR,Consumer Defensive,Confectioners,447.88,1.46,49.14,44.64,42.72,464.6,404.64,1.65,Bearish,38.0,"Above 200 DMA, Weak but watchable RSI, Volume expansion, Positive day move",60.0,-10.46,36.99,19.87,General,50.0,0.0,50.0,125.14,2.13,321.51,243.21,157.57,48.76,1.0,40.52,0.0,,48.08,Neutral,"Above 200 DMA, Weak but watchable RSI, Volume expansion, Positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 48.5% | Currently 81.1% through the range",300.3,809.03,20615.15,33991.0,-2.64,-7.84,-9.28,-7.82,44.83,29.15,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",17.57,Profit Booking Zone,71.04,321.33,477.29,48.54,81.14,80.0% of closes stayed inside the range | Range width 48.5% | Currently 81.1% through the range,5.1,1.99,6.19,1.16,0.07,1.91,1407.18,24.3917,,1.4777,1.2,-0.05,1661.63,18.51,0.0,20.0,4.0,17.0,9.0,,,
CEIGALL,Industrials,Engineering & Construction,347.8,1.7,56.24,18.02,56.04,318.77,276.26,0.42,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",70.0,-0.36,21.23,47.59,Capital Goods / Infra,55.0,5.0,60.0,61.32,7.75,305.83,320.83,-91.28,-169.72,1.0,42.63,12.0,"Low volume participation, Negative operating cash flow, Negative free cash flow",46.64,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 39.0% | Currently 100.0% through the range",222.61,424.24,855797.05,356472.0,-2.64,-7.84,-9.28,2.28,29.07,56.87,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",21.6,Profit Booking Zone,78.87,248.63,345.57,38.99,100.0,80.0% of closes stayed inside the range | Range width 39.0% | Currently 100.0% through the range,14.59,5.65,13.02,1.42,1.38,280.27,1311.14,18.4824,14.3277,2.7249,15.0,0.788,5940.39,18.92,12.0,20.0,8.0,0.0,15.0,,"Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
